pk_cid,recency,ingesta,frequency,monetary_value,r_quartile,f_quartile,m_quartile,i_quartile,RFMScore,region_code,salary,age,gender,unidades_vendidas_total,em_acount,debit_card
1403287,337,304,11,560.0,4,1,1,2,411,33.0,82149.66,35.0,2.0,3.0,0.0,0.0
1377399,492,485,17,560.0,4,1,1,1,411,35.0,25039.14,29.0,2.0,1.0,1.0,0.0
1267764,427,395,14,560.0,4,1,1,1,411,46.0,321758.13,60.0,1.0,1.0,0.0,0.0
1389363,429,426,15,560.0,4,1,1,1,411,9.0,113652.32033026773,45.0,2.0,2.0,0.0,0.0
1395471,388,365,13,550.0,4,1,1,1,411,11.0,44216.91,33.0,1.0,2.0,1.0,1.0
1403628,333,304,11,550.0,4,1,1,2,411,50.0,51067.53,40.0,1.0,2.0,1.0,1.0
1389685,428,365,13,550.0,4,1,1,1,411,47.0,98067.45,47.0,1.0,2.0,1.0,1.0
1398686,368,365,13,550.0,4,1,1,1,411,36.0,88432.53,43.0,1.0,2.0,1.0,1.0
1402696,340,304,11,550.0,4,1,1,2,411,28.0,229551.87,71.0,1.0,2.0,1.0,0.0
1383690,462,454,16,550.0,4,1,1,1,411,28.0,466749.18,47.0,1.0,1.0,0.0,0.0
1376160,499,485,17,550.0,4,1,1,1,411,35.0,153888.03,31.0,2.0,1.0,1.0,0.0
1394116,396,395,14,550.0,4,1,1,1,411,41.0,41745.51,82.0,1.0,1.0,0.0,0.0
1395619,387,365,13,550.0,4,1,1,1,411,39.0,113652.32033026773,35.0,1.0,2.0,1.0,1.0
1378608,486,426,15,550.0,4,1,1,1,411,35.0,26961.0,31.0,1.0,1.0,1.0,0.0
1398642,368,365,13,550.0,4,1,1,1,411,17.0,92374.08,64.0,1.0,2.0,1.0,1.0
1403970,331,304,11,550.0,4,1,1,2,411,8.0,221415.12,64.0,1.0,2.0,1.0,0.0
1399009,367,365,13,550.0,4,1,1,1,411,8.0,115393.83,38.0,1.0,2.0,1.0,1.0
1396606,381,365,13,550.0,4,1,1,1,411,28.0,342231.30000000005,38.0,1.0,2.0,1.0,1.0
1400963,353,304,11,550.0,4,1,1,2,411,48.0,113652.32033026773,76.0,1.0,2.0,0.0,0.0
1386642,445,426,15,550.0,4,1,1,1,411,28.0,127604.58,35.0,1.0,3.0,0.0,0.0
1398042,373,365,13,550.0,4,1,1,1,411,15.0,84477.15,38.0,2.0,2.0,1.0,1.0
1399403,365,365,13,550.0,4,1,1,1,411,33.0,182168.4,32.0,2.0,2.0,1.0,1.0
1394836,393,365,13,550.0,4,1,1,1,411,37.0,78060.18000000001,49.0,1.0,2.0,1.0,1.0
1394143,396,365,13,550.0,4,1,1,1,411,28.0,139248.27,46.0,2.0,1.0,0.0,0.0
1398047,373,365,13,550.0,4,1,1,1,411,28.0,110543.01,63.0,2.0,1.0,0.0,0.0
1403720,333,304,11,550.0,4,1,1,2,411,28.0,127431.51,44.0,1.0,2.0,0.0,0.0
1395378,388,365,13,550.0,4,1,1,1,411,28.0,228640.8,73.0,1.0,1.0,0.0,0.0
1383594,463,454,16,550.0,4,1,1,1,411,9.0,65481.27,38.0,1.0,2.0,0.0,0.0
1405557,323,304,11,550.0,4,1,1,2,411,19.0,50451.63,36.0,1.0,1.0,1.0,0.0
1403943,332,304,11,550.0,4,1,1,2,411,28.0,43688.43,89.0,2.0,2.0,1.0,0.0
1403782,332,304,11,550.0,4,1,1,2,411,28.0,230723.7,41.0,1.0,2.0,1.0,0.0
1414209,308,304,11,550.0,4,1,1,2,411,30.0,96698.61,46.0,1.0,2.0,1.0,0.0
1395401,388,365,13,550.0,4,1,1,1,411,50.0,45622.71,26.0,1.0,2.0,1.0,1.0
1406568,317,304,11,550.0,4,1,1,2,411,28.0,129480.09,47.0,1.0,2.0,1.0,0.0
1377338,493,485,17,550.0,4,1,1,1,411,13.0,21596.37,32.0,1.0,1.0,0.0,0.0
1395623,387,334,12,550.0,4,1,1,1,411,28.0,272481.54,29.5,1.0,1.5,0.0,0.0
1384636,457,426,15,550.0,4,1,1,1,411,28.0,97881.36,43.0,1.0,2.0,1.0,0.0
1404524,328,304,11,550.0,4,1,1,2,411,15.0,141630.38999999998,45.0,1.0,2.0,1.0,0.0
1406368,318,304,11,550.0,4,1,1,2,411,28.0,113652.32033026773,48.0,1.0,2.0,1.0,0.0
1404496,329,304,11,550.0,4,1,1,2,411,28.0,77758.11,65.0,1.0,2.0,1.0,0.0
1386886,444,304,11,550.0,4,1,1,2,411,21.0,24445.2,23.0,1.0,3.0,0.0,0.0
1399078,366,365,13,550.0,4,1,1,1,411,28.0,113652.32033026773,53.0,2.0,2.0,1.0,1.0
1404477,329,304,11,550.0,4,1,1,2,411,28.0,209700.99,70.0,2.0,2.0,1.0,0.0
1383523,463,454,16,550.0,4,1,1,1,411,29.0,89411.76,72.0,1.0,1.0,0.0,0.0
1408186,313,304,11,550.0,4,1,1,2,411,3.0,118791.12,39.0,1.0,3.0,0.0,0.0
1395011,390,365,13,550.0,4,1,1,1,411,28.0,72028.02,40.0,2.0,2.0,1.0,1.0
1383303,464,454,16,550.0,4,1,1,1,411,11.0,203872.83,36.0,1.0,1.0,0.0,0.0
1380476,477,454,16,550.0,4,1,1,1,411,28.0,100419.84,25.0,1.0,1.0,1.0,0.0
1388635,434,426,15,550.0,4,1,1,1,411,50.0,134490.48,48.0,1.0,2.0,0.0,0.0
1402461,343,304,11,550.0,4,1,1,2,411,28.0,104555.4,56.0,1.0,2.0,1.0,0.0
1386505,448,426,15,550.0,4,1,1,1,411,24.0,131173.74,32.0,2.0,2.0,1.0,0.0
1402953,339,334,12,550.0,4,1,1,1,411,18.0,50035.23,29.0,1.0,1.0,1.0,0.0
1375842,500,485,17,550.0,4,1,1,1,411,19.0,63114.69,31.0,1.0,1.0,1.0,0.0
1390222,423,395,14,550.0,4,1,1,1,411,5.0,113652.32033026773,27.0,1.0,2.0,1.0,0.0
1395719,387,365,13,550.0,4,1,1,1,411,28.0,141758.61000000002,20.0,1.0,2.0,1.0,1.0
1408132,313,304,11,550.0,4,1,1,2,411,39.0,187768.35,37.0,1.0,2.0,1.0,0.0
1385498,452,426,15,550.0,4,1,1,1,411,28.0,89281.98,27.0,1.0,3.0,0.0,0.0
1419051,304,304,11,550.0,4,1,1,2,411,28.0,330067.47000000003,50.0,2.0,2.0,1.0,0.0
1391036,416,395,14,550.0,4,1,1,1,411,28.0,164900.28,33.0,2.0,1.0,1.0,0.5
1395143,389,365,13,550.0,4,1,1,1,411,28.0,59536.08,29.0,2.0,2.0,1.0,1.0
1404722,326,304,11,550.0,4,1,1,2,411,28.0,51614.37,77.0,1.0,2.0,1.0,0.0
1402307,343,304,11,550.0,4,1,1,2,411,12.0,66645.20999999999,41.0,1.0,2.0,1.0,0.0
1404696,326,304,11,550.0,4,1,1,2,411,12.0,102596.85,48.0,1.0,2.0,1.0,0.0
1392232,409,395,14,550.0,4,1,1,1,411,2.0,88917.72,21.0,2.0,1.0,1.0,0.5
1394297,396,365,13,550.0,4,1,1,1,411,28.0,113652.32033026773,58.0,2.0,2.0,1.0,1.0
1394293,396,365,13,550.0,4,1,1,1,411,23.0,45740.01,29.0,2.0,2.0,1.0,1.0
1394286,396,395,14,550.0,4,1,1,1,411,11.0,134153.04,49.0,2.0,1.0,0.0,0.0
1397370,375,365,13,550.0,4,1,1,1,411,13.0,113652.32033026773,30.0,1.0,2.0,1.0,1.0
1406165,318,304,11,550.0,4,1,1,2,411,48.0,113652.32033026773,33.0,1.0,2.0,0.0,0.0
1397864,374,365,13,550.0,4,1,1,1,411,28.0,129436.38,36.0,1.0,2.0,1.0,1.0
1388311,436,365,13,550.0,4,1,1,1,411,8.0,48704.13,20.0,1.0,2.0,1.0,1.0
1394608,394,365,13,550.0,4,1,1,1,411,7.0,113652.32033026773,55.0,1.0,3.0,0.0,0.0
1403239,337,304,11,550.0,4,1,1,2,411,28.0,53100.33,26.0,2.0,1.0,1.0,0.0
1384448,458,454,16,550.0,4,1,1,1,411,28.0,270433.65,33.0,2.0,1.0,0.0,0.0
160914,316,304,11,550.0,4,1,1,2,411,28.0,166184.25,77.0,1.0,2.0,1.0,0.0
1404573,327,304,11,550.0,4,1,1,2,411,28.0,115587.15,57.0,1.0,2.0,0.0,0.0
1395146,389,365,13,550.0,4,1,1,1,411,46.0,117446.63999999998,27.0,1.0,2.0,1.0,1.0
1388525,435,426,15,550.0,4,1,1,1,411,40.0,74170.79999999999,35.0,2.0,2.0,1.0,0.0
1386857,444,426,15,550.0,4,1,1,1,411,28.0,39369.9,47.0,1.0,3.0,0.0,0.0
1395442,388,365,13,550.0,4,1,1,1,411,28.0,169085.66999999998,28.0,2.0,1.0,1.0,0.0
1385589,452,426,15,550.0,4,1,1,1,411,28.0,49298.81999999999,40.0,2.0,1.0,0.0,1.0
1406423,317,304,11,550.0,4,1,1,2,411,28.0,176869.74,45.0,1.0,2.0,0.0,0.0
1389496,429,426,15,550.0,4,1,1,1,411,48.0,113652.32033026773,52.0,1.0,3.0,0.0,0.0
1394911,393,365,13,550.0,4,1,1,1,411,28.0,246011.55,20.0,1.0,2.0,1.0,1.0
1395272,389,365,13,550.0,4,1,1,1,411,12.0,113652.32033026773,30.0,2.0,2.0,1.0,1.0
1388712,434,365,13,550.0,4,1,1,1,411,28.0,44607.63,43.0,1.0,1.0,1.0,1.0
1387081,443,395,14,550.0,4,1,1,1,411,28.0,102734.1,43.0,2.0,1.5,0.0,0.0
1404191,330,304,11,550.0,4,1,1,2,411,28.0,104846.01,56.0,2.0,2.0,1.0,0.0
1391902,341,304,11,550.0,4,1,1,2,411,21.0,68578.23,58.0,2.0,0.0,0.0,0.0
1393003,403,365,13,550.0,4,1,1,1,411,28.0,42922.41,54.0,1.0,2.0,1.0,1.0
856552,318,304,11,550.0,4,1,1,2,411,28.0,270541.77,69.0,2.0,2.0,1.0,0.0
1396124,385,365,13,550.0,4,1,1,1,411,46.0,41190.15,38.0,2.0,2.0,1.0,1.0
1396028,386,365,13,550.0,4,1,1,1,411,18.0,29369.4,52.0,1.0,2.0,1.0,1.0
1414623,308,304,11,550.0,4,1,1,2,411,28.0,46451.13,35.0,2.0,3.0,0.0,0.0
1412058,310,304,11,550.0,4,1,1,2,411,28.0,113652.32033026773,55.0,1.0,3.0,0.0,0.0
1403486,334,304,11,550.0,4,1,1,2,411,28.0,43499.10000000001,75.0,2.0,2.0,1.0,0.0
1408111,314,304,11,550.0,4,1,1,2,411,8.0,73901.73,51.0,1.0,2.0,1.0,0.0
1405060,324,304,11,550.0,4,1,1,2,411,2.0,44338.26,40.0,1.0,2.0,1.0,0.0
1398327,371,365,13,550.0,4,1,1,1,411,28.0,162559.98,35.0,2.0,2.0,1.0,0.0
1395223,386,365,13,550.0,4,1,1,1,411,28.0,118016.88,45.0,2.0,2.0,1.0,1.0
1378058,487,485,17,550.0,4,1,1,1,411,28.0,65056.14,76.0,1.0,1.0,0.0,0.0
1405063,324,304,11,550.0,4,1,1,2,411,48.0,113652.32033026773,71.0,1.0,2.0,1.0,0.0
1395711,387,365,13,550.0,4,1,1,1,411,33.0,27053.01,29.0,2.0,2.0,1.0,1.0
1386121,449,426,15,540.0,4,1,1,1,411,1.0,113652.32033026773,70.0,1.0,1.0,0.0,0.0
1402852,339,334,12,540.0,4,1,1,1,411,10.0,60254.97,20.0,2.0,2.0,1.0,1.0
1396674,381,365,13,540.0,4,1,1,1,411,1.0,113652.32033026773,53.0,2.0,2.0,1.0,0.0
1392254,409,395,14,540.0,4,1,1,1,411,18.0,34044.51,31.0,1.0,3.0,0.0,0.0
1387582,441,426,15,540.0,4,1,1,1,411,28.0,111354.15,51.0,1.0,1.0,0.0,0.0
1397745,374,365,13,540.0,4,1,1,1,411,8.0,113652.32033026773,36.0,2.0,1.0,1.0,1.0
1390146,424,426,15,540.0,4,1,1,1,411,10.0,96766.8,60.0,2.0,1.0,0.0,0.0
1392818,406,365,13,540.0,4,1,1,1,411,28.0,111328.56,24.0,2.0,1.0,1.0,1.0
1413453,309,304,11,540.0,4,1,1,2,411,41.0,37777.92,28.0,2.0,2.0,0.0,0.0
1403580,333,304,11,540.0,4,1,1,2,411,28.0,83506.86,40.0,2.0,3.0,1.0,1.0
1389983,424,395,14,540.0,4,1,1,1,411,41.0,113652.32033026773,33.5,2.0,3.0,0.0,0.0
1387636,441,395,14,540.0,4,1,1,1,411,28.0,226031.28,30.0,2.0,3.0,0.0,0.0
1392210,409,334,12,540.0,4,1,1,1,411,13.0,49307.28,28.0,2.0,2.0,1.0,1.0
1382381,470,454,16,540.0,4,1,1,1,411,8.0,204169.26,36.0,2.0,1.5,0.0,0.0
1259698,442,426,13,540.0,4,1,1,1,411,28.0,113652.32033026773,29.0,2.0,1.0,0.0,0.0
1403442,335,334,12,540.0,4,1,1,1,411,2.0,59779.74000000001,36.0,2.0,2.0,1.0,1.0
1389781,427,395,14,540.0,4,1,1,1,411,28.0,113652.32033026773,37.0,2.0,1.5,0.0,0.0
1391504,414,395,14,540.0,4,1,1,1,411,1.0,113652.32033026773,47.0,2.0,2.0,1.0,0.0
1403335,336,334,12,540.0,4,1,1,1,411,6.0,97804.62,51.0,2.0,2.0,1.0,1.0
1418697,305,304,11,540.0,4,1,1,2,411,14.0,67876.65,35.0,1.0,1.0,1.0,0.0
1386193,449,426,15,540.0,4,1,1,1,411,28.0,188328.0,81.0,1.0,1.0,0.0,0.0
1401035,352,334,12,540.0,4,1,1,1,411,29.0,113652.32033026773,38.0,2.0,2.0,1.0,1.0
578118,408,395,14,540.0,4,1,1,1,411,14.0,53671.2,44.0,2.0,1.5,1.0,0.5
1401415,350,334,12,540.0,4,1,1,1,411,19.0,116215.2,41.0,1.0,2.0,1.0,1.0
51819,336,304,11,540.0,4,1,1,2,411,28.0,393780.84,87.0,1.0,2.0,1.0,0.0
1401165,352,334,12,540.0,4,1,1,1,411,12.0,113652.32033026773,31.0,2.0,2.0,1.0,1.0
1412484,309,304,11,540.0,4,1,1,2,411,50.0,97654.86,42.0,1.0,3.0,1.0,0.0
1381383,473,454,16,540.0,4,1,1,1,411,28.0,188468.01,28.0,1.0,1.0,1.0,0.0
1394375,395,395,14,540.0,4,1,1,1,411,6.0,54075.06,39.5,1.0,2.0,1.0,0.0
1401517,347,334,12,540.0,4,1,1,1,411,31.0,113652.32033026773,44.5,1.0,2.0,1.0,0.0
1375230,504,485,17,540.0,4,1,1,1,411,28.0,236601.21,48.0,1.0,1.0,0.0,0.0
1398071,373,365,13,540.0,4,1,1,1,411,28.0,209536.05,33.0,2.0,1.0,1.0,0.0
1392364,408,395,14,540.0,4,1,1,1,411,39.0,71412.78,20.0,2.0,2.0,1.0,0.0
1389984,424,395,14,540.0,4,1,1,1,411,41.0,113652.32033026773,32.0,2.0,3.0,0.0,0.0
1386420,448,426,15,540.0,4,1,1,1,411,28.0,124801.08,35.0,2.0,1.0,0.0,0.0
1398486,371,334,12,540.0,4,1,1,1,411,35.0,89464.38,44.0,2.0,2.0,1.0,1.0
1391295,415,395,14,540.0,4,1,1,1,411,38.0,105575.37,37.0,2.0,1.0,0.0,0.0
870422,350,334,12,540.0,4,1,1,1,411,30.0,138709.88999999998,43.5,2.0,2.0,1.0,1.0
1393791,400,395,14,540.0,4,1,1,1,411,28.0,113652.32033026773,23.0,2.0,3.0,0.0,0.0
1400174,359,334,12,540.0,4,1,1,1,411,8.0,166272.66,28.0,2.0,2.0,1.0,1.0
1399608,364,334,12,540.0,4,1,1,1,411,18.0,95699.19,48.0,1.0,2.0,1.0,1.0
1397546,375,334,12,540.0,4,1,1,1,411,9.0,113652.32033026773,40.0,1.0,2.0,1.0,1.0
1395783,387,365,13,540.0,4,1,1,1,411,39.0,98070.27,75.0,2.0,2.0,1.0,0.0
1400770,354,334,12,540.0,4,1,1,1,411,46.0,113652.32033026773,33.0,2.0,2.0,1.0,1.0
43834,310,304,11,540.0,4,1,1,2,411,28.0,169802.07,81.0,1.0,3.0,1.0,0.0
1390315,423,395,14,540.0,4,1,1,1,411,28.0,142490.63999999998,43.0,1.0,2.0,0.0,0.0
1393708,400,395,14,540.0,4,1,1,1,411,8.0,113652.32033026773,47.0,2.0,1.0,0.0,0.0
1399263,365,334,12,540.0,4,1,1,1,411,3.0,47577.45,40.0,1.0,2.0,1.0,1.0
1400757,354,334,12,540.0,4,1,1,1,411,28.0,376439.34,32.0,1.0,2.0,1.0,1.0
1400340,359,334,12,540.0,4,1,1,1,411,29.0,113652.32033026773,47.0,2.0,2.0,1.0,1.0
1398604,368,334,12,540.0,4,1,1,1,411,41.0,265002.99,21.0,2.0,2.0,1.0,1.0
1400826,354,334,12,540.0,4,1,1,1,411,28.0,113652.32033026773,40.0,2.0,2.0,1.0,1.0
1409108,312,304,11,540.0,4,1,1,2,411,28.0,146836.05,44.0,2.0,2.0,1.0,0.0
1381806,472,454,15,540.0,4,1,1,1,411,28.0,103622.31,26.0,2.0,1.0,0.0,0.0
1402037,345,334,12,540.0,4,1,1,1,411,36.0,84167.4,32.0,2.0,2.0,1.0,1.0
1393965,397,365,13,540.0,4,1,1,1,411,37.0,69960.20999999999,28.0,2.0,3.0,1.0,0.0
1402261,344,334,12,540.0,4,1,1,1,411,16.0,63271.77,24.0,2.0,2.0,1.0,1.0
1391841,410,395,14,540.0,4,1,1,1,411,28.0,113652.32033026773,31.0,1.0,3.0,0.0,0.0
1393954,397,395,14,540.0,4,1,1,1,411,8.0,113652.32033026773,52.0,2.0,3.0,0.0,0.0
1393713,400,395,14,540.0,4,1,1,1,411,15.0,96822.75,29.0,1.0,1.0,0.0,0.0
1393761,400,395,14,540.0,4,1,1,1,411,28.0,58532.88,37.0,2.0,1.0,1.0,0.5
1391277,415,395,14,540.0,4,1,1,1,411,29.0,341062.74,38.0,2.0,1.0,0.0,0.0
1398271,372,365,13,540.0,4,1,1,1,411,33.0,157746.45,43.0,1.0,2.0,1.0,0.0
1387119,443,395,14,540.0,4,1,1,1,411,28.0,153299.34,32.0,1.0,1.0,0.0,0.0
1398820,368,365,13,540.0,4,1,1,1,411,45.0,94628.88,76.0,2.0,1.0,0.0,0.0
1393981,396,395,14,540.0,4,1,1,1,411,28.0,93273.09,60.0,2.0,2.0,1.0,0.0
1392799,406,395,14,540.0,4,1,1,1,411,18.0,113652.32033026773,37.0,2.0,3.0,0.0,0.0
1393825,399,395,14,540.0,4,1,1,1,411,28.0,70836.03,90.0,1.0,2.0,0.0,0.0
1400429,358,334,12,540.0,4,1,1,1,411,29.0,339769.11,43.0,1.0,2.0,0.0,0.0
1400452,357,304,11,540.0,4,1,1,2,411,36.0,113652.32033026773,74.0,2.0,3.0,1.0,0.0
1400450,357,334,12,540.0,4,1,1,1,411,28.0,113652.32033026773,33.0,2.0,2.0,1.0,1.0
1385876,451,426,15,540.0,4,1,1,1,411,23.0,87015.54000000001,29.0,1.0,1.0,1.0,0.0
1390232,423,395,14,540.0,4,1,1,1,411,28.0,203387.1,70.0,1.0,2.0,0.0,0.0
1402348,343,334,12,540.0,4,1,1,1,411,30.0,58616.04,20.0,2.0,2.0,1.0,1.0
1392026,410,395,14,540.0,4,1,1,1,411,46.0,113652.32033026773,60.0,1.0,2.0,1.0,0.0
1417897,305,304,11,540.0,4,1,1,2,411,46.0,81035.22,52.0,1.0,2.0,1.0,0.0
1372210,492,395,14,540.0,4,1,1,1,411,50.0,142379.79,58.0,1.0,1.0,0.0,0.0
1400117,360,334,12,540.0,4,1,1,1,411,28.0,71154.42,29.0,2.0,2.5,1.0,0.0
1397601,375,334,12,540.0,4,1,1,1,411,30.0,44978.10000000001,25.0,1.0,2.5,0.0,0.0
1388351,436,426,15,540.0,4,1,1,1,411,41.0,22095.63,69.0,1.0,1.0,1.0,0.0
1400430,358,334,12,540.0,4,1,1,1,411,12.0,51571.14,41.5,1.0,2.0,1.0,1.0
1399504,364,334,12,540.0,4,1,1,1,411,3.0,171056.49,49.0,2.0,2.0,1.0,1.0
1395689,387,365,13,540.0,4,1,1,1,411,28.0,216353.28,35.0,1.0,2.0,1.0,0.0
1376501,497,454,16,540.0,4,1,1,1,411,46.0,29990.25,40.0,2.0,1.0,1.0,0.0
1384921,456,304,11,540.0,4,1,1,2,411,46.0,157199.46,23.0,2.0,2.0,1.0,1.0
1382927,466,454,16,540.0,4,1,1,1,411,30.0,113652.32033026773,25.0,2.0,2.0,0.0,0.0
1399705,361,334,12,540.0,4,1,1,1,411,28.0,152057.73,58.0,2.0,2.0,1.0,1.0
1397517,375,365,13,540.0,4,1,1,1,411,28.0,215791.35,24.0,2.0,1.0,1.0,0.0
860004,364,334,12,540.0,4,1,1,1,411,28.0,214505.88,29.0,2.0,2.0,1.0,1.0
1134461,445,426,13,540.0,4,1,1,1,411,19.0,101909.58,36.0,2.0,1.0,0.0,0.0
1396138,385,365,13,540.0,4,1,1,1,411,28.0,127847.94,31.0,2.0,1.0,1.0,1.0
1395763,387,365,13,530.0,4,1,1,1,411,29.0,57325.71,42.0,2.0,2.0,1.0,0.0
1390429,422,365,13,530.0,4,1,1,1,411,39.0,113652.32033026773,27.0,2.0,2.0,1.0,0.0
1375480,501,485,17,530.0,4,1,1,1,411,6.0,55222.98,34.0,2.0,1.0,1.0,0.0
1403348,336,304,11,530.0,4,1,1,2,411,24.0,50104.77,38.0,1.0,2.0,1.0,1.0
1418897,304,304,11,530.0,4,1,1,2,411,5.0,26398.41,20.0,2.0,2.0,1.0,1.0
1374376,508,485,16,530.0,4,1,1,1,411,41.0,64854.09,43.0,2.0,1.0,0.0,0.0
1376959,494,485,17,530.0,4,1,1,1,411,1.0,113652.32033026773,25.0,1.0,1.0,1.0,0.0
1374451,506,426,15,530.0,4,1,1,1,411,28.0,53761.71,40.0,2.0,1.0,1.0,0.0
1411747,310,304,11,530.0,4,1,1,2,411,41.0,74708.31,32.0,2.0,2.0,1.0,1.0
1408183,313,304,11,530.0,4,1,1,2,411,14.0,83653.31999999999,38.0,1.0,2.0,1.0,0.0
1410635,311,304,11,530.0,4,1,1,2,411,30.0,75486.84,36.0,2.0,2.0,1.0,1.0
1394202,396,395,14,530.0,4,1,1,1,411,24.0,56188.89,29.0,1.0,1.0,0.0,0.0
1374621,506,485,17,530.0,4,1,1,1,411,28.0,112708.98,46.0,2.0,1.0,1.0,0.0
1404254,330,304,11,530.0,4,1,1,2,411,28.0,104860.11000000002,38.0,2.0,2.0,1.0,1.0
1401392,350,304,11,530.0,4,1,1,2,411,28.0,73809.95999999999,45.0,1.0,2.0,1.0,1.0
1416140,307,304,11,530.0,4,1,1,2,411,37.0,59451.36,20.0,2.0,2.0,1.0,1.0
1375918,500,485,17,530.0,4,1,1,1,411,11.0,113652.32033026773,32.0,1.0,1.0,1.0,0.0
1409190,312,304,11,530.0,4,1,1,2,411,29.0,113652.32033026773,32.0,2.0,2.0,1.0,1.0
1398422,371,334,12,530.0,4,1,1,1,411,28.0,280615.05000000005,32.0,2.0,1.0,1.0,0.0
1416492,307,304,11,530.0,4,1,1,2,411,28.0,300243.09,20.0,1.0,2.0,1.0,1.0
1404956,325,304,11,530.0,4,1,1,2,411,28.0,190123.5,33.0,2.0,2.0,1.0,1.0
1404307,330,304,11,530.0,4,1,1,2,411,8.0,137811.36000000002,32.0,1.0,2.0,1.0,1.0
1415475,307,304,11,530.0,4,1,1,2,411,36.0,211180.14,20.0,2.0,2.0,1.0,1.0
1406034,319,304,11,530.0,4,1,1,2,411,29.0,48329.55,31.0,2.0,2.0,1.0,1.0
1403399,336,334,12,530.0,4,1,1,1,411,8.0,205266.39,40.0,1.0,2.0,1.0,0.0
1018502,403,395,14,530.0,4,1,1,1,411,28.0,103430.22,90.0,1.0,1.0,0.0,0.0
1394518,395,395,14,530.0,4,1,1,1,411,28.0,156530.28,59.0,1.0,1.0,0.0,0.0
1300044,396,365,13,530.0,4,1,1,1,411,45.0,507399.33,55.0,2.0,2.0,1.0,0.0
1403312,337,304,11,530.0,4,1,1,2,411,28.0,207134.4,20.0,1.0,2.0,1.0,1.0
1410975,311,304,11,530.0,4,1,1,2,411,25.0,97849.38,39.0,1.0,2.0,1.0,0.0
1378746,485,485,17,530.0,4,1,1,1,411,21.0,29886.06,31.0,2.0,1.0,1.0,0.0
1392736,406,395,14,530.0,4,1,1,1,411,28.0,136940.94,70.0,1.0,1.0,0.0,0.0
1417638,305,304,11,530.0,4,1,1,2,411,33.0,67621.79999999999,20.0,1.0,2.0,1.0,1.0
1404604,327,304,11,530.0,4,1,1,2,411,49.0,64021.68000000001,68.0,2.0,3.0,1.0,0.0
1377004,494,485,17,530.0,4,1,1,1,411,35.0,43831.86,20.0,1.0,1.0,1.0,0.0
644376,424,395,14,530.0,4,1,1,1,411,28.0,112392.24,43.0,2.0,1.0,0.0,0.0
1389909,427,395,14,530.0,4,1,1,1,411,7.0,113652.32033026773,47.0,2.0,1.0,0.0,0.0
1381949,471,454,16,530.0,4,1,1,1,411,33.0,96914.73,47.0,1.0,1.0,0.0,0.0
1385389,334,304,11,530.0,4,1,1,2,411,3.0,91095.96,33.0,2.0,2.0,1.0,1.0
1406266,318,304,11,530.0,4,1,1,2,411,47.0,113652.32033026773,42.0,1.0,2.0,1.0,1.0
1379611,480,454,16,530.0,4,1,1,1,411,28.0,61398.33,37.0,2.0,1.0,0.0,0.0
1376616,497,485,17,530.0,4,1,1,1,411,28.0,68198.01,25.0,2.0,1.0,1.0,0.0
1395128,389,365,13,530.0,4,1,1,1,411,28.0,116986.17,50.0,1.0,2.0,1.0,0.0
1396877,380,365,13,530.0,4,1,1,1,411,15.0,140880.15000000002,21.0,2.0,2.0,1.0,0.0
1408717,312,304,11,530.0,4,1,1,2,411,8.0,113652.32033026773,20.0,1.0,2.0,1.0,1.0
1375095,504,485,17,530.0,4,1,1,1,411,3.0,113652.32033026773,60.0,2.0,1.0,1.0,0.0
1386974,444,426,15,530.0,4,1,1,1,411,3.0,111102.38999999998,46.0,1.0,1.0,0.0,0.0
1403133,337,334,12,530.0,4,1,1,1,411,28.0,124648.47,59.0,1.0,2.0,0.0,0.0
1401608,347,334,12,530.0,4,1,1,1,411,47.0,83029.02,53.0,1.0,2.0,1.0,0.0
1384477,458,426,15,530.0,4,1,1,1,411,30.0,191449.29,35.0,1.0,1.0,1.0,0.0
1381132,398,395,14,530.0,4,1,1,1,411,18.0,208528.05,52.0,2.0,1.0,0.0,0.0
1395096,389,334,12,530.0,4,1,1,1,411,29.0,67714.02,38.5,1.0,1.5,1.0,0.5
1417295,305,304,11,530.0,4,1,1,2,411,17.0,368258.67,20.0,1.0,2.0,1.0,1.0
1419036,304,304,11,530.0,4,1,1,2,411,5.0,113652.32033026773,20.0,2.0,2.0,1.0,1.0
1374473,506,485,17,530.0,4,1,1,1,411,28.0,82736.85,35.0,1.0,1.0,1.0,0.0
1417169,306,304,11,530.0,4,1,1,2,411,46.0,113652.32033026773,29.0,2.0,2.0,1.0,1.0
1394637,394,395,14,530.0,4,1,1,1,411,8.0,113652.32033026773,37.0,2.0,1.0,0.0,0.0
1404522,328,304,11,530.0,4,1,1,2,411,17.0,212131.2,37.0,2.0,2.0,1.0,1.0
1392962,403,365,13,530.0,4,1,1,1,411,28.0,68552.76,33.0,1.0,2.0,0.0,0.0
1406118,319,304,11,530.0,4,1,1,2,411,3.0,200269.02,28.0,2.0,2.0,1.0,1.0
1411615,310,304,11,530.0,4,1,1,2,411,6.0,47246.64,20.0,1.0,2.0,1.0,1.0
1374898,505,485,17,530.0,4,1,1,1,411,7.0,113652.32033026773,33.0,1.0,1.0,1.0,0.0
1391165,415,395,14,530.0,4,1,1,1,411,35.0,193147.56,50.0,2.0,1.0,0.0,0.0
1381558,323,304,11,530.0,4,1,1,2,411,31.0,113652.32033026773,20.0,2.0,2.0,1.0,1.0
